image_path,crop_label,grade_label,source,split
data/raw/Rice/rice_quality/full/grain_1387.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1389.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1390.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1391.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1392.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1393.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1394.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1395.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1396.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1399.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_14.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_140.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1400.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1401.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1402.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1403.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1404.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1405.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1407.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1408.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1409.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_141.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1410.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1411.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1413.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1415.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1416.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1418.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1419.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1421.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1422.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1424.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1426.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1427.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1428.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_143.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1431.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1432.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1433.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1434.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1435.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1436.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1437.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1438.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1442.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1444.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1445.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1449.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_145.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1451.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1452.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1453.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1454.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1455.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1457.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1458.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1459.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1460.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1462.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1465.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1466.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1467.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1468.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_147.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1470.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1471.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1472.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1473.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1474.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1476.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1477.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1478.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1479.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_148.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1480.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1481.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1482.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1483.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1484.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1485.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1488.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_149.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1492.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1494.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1496.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_15.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1500.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1502.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1504.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1505.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1506.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1509.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_151.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1511.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1514.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1515.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1516.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1517.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1518.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1519.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1520.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1521.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1523.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1524.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1525.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1526.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1527.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1531.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1532.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1533.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1534.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1538.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1539.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_154.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1541.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1542.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1543.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1545.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1547.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1548.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_155.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1550.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1551.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1552.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1553.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1555.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1557.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1558.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_156.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1562.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1564.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1566.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1567.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1568.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1569.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_157.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1570.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1572.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1573.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1574.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1575.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1576.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1577.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1578.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_158.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1581.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1583.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1584.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1586.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1587.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1588.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1589.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_159.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1591.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1594.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1596.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1597.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1599.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_16.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_160.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1600.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1602.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1604.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1605.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1609.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1611.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1613.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1614.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1615.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1616.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1619.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_162.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1620.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1621.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1623.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1624.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1628.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1629.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_163.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1630.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1631.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1633.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1635.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1636.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1637.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1638.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1640.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1641.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1642.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1643.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1644.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1645.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1646.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1648.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1649.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_165.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1650.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1651.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1653.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1654.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1655.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1656.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1657.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1658.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1659.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_166.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1660.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1661.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1662.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1663.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1667.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1668.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_167.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1670.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1671.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1672.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1673.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1674.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1675.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1676.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1677.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1678.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_168.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1680.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1682.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1683.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1684.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1685.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1686.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1687.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1688.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1689.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_169.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1690.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1691.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1692.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1693.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1695.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1696.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1697.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1699.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1701.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1702.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1703.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1706.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1707.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1708.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1709.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1710.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1711.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1712.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1713.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1714.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1715.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1716.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1717.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1718.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1719.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_172.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1720.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1721.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1722.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1723.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1724.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1725.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1726.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1727.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1728.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1729.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1730.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1732.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1734.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1735.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1736.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1738.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1739.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_174.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1741.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1742.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1745.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1746.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1747.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1749.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_175.jpg,rice,A,rice_quality_broken_full_mixed,train
data/raw/Rice/rice_quality/full/grain_1752.jpg,rice,A,rice_quality_broken_full_mixed,train
